word,count
"riveihin", 3
"ääneen", 3
"nuorukainen", 3
"rivien", 3
"nuorukaisen", 3
"poikaansa", 3
"tietä", 3
"ruohon", 3
"kiinnitetty", 3
"eli", 3
"ääressä", 3
"vetivät", 3
"veti", 3
"rohkeasti", 3
"päitä", 3
"murtautuivat", 3
"kiinnitti", 3
"toisti", 3
"nyrkeillä", 3
"eilen", 3
"tavata", 3
"kirjailtu", 3
"mihin", 3
"ruumiista", 3
"ruumiit", 3
"nähtyään", 3
"dubnan", 3
"tilassa", 3
"tee", 3
"ruumis", 3
"atamaniksi", 3
"heikentynyt", 3
"heikon", 3
"veden", 3
"edeltäpäin", 3
"dnjepriin", 3
"mielensä", 3
"tavan", 3
"mielellään", 3
"kirkon", 3
"miekkojen", 3
"kapea", 3
"kirkot", 3
"heittäytyivät", 3
"vastustaa", 3
"rakennus", 3
"miekan", 3
"outside", 3
"money", 3
"keitä", 3
"arveli", 3
"monen", 3
"veneitä", 3
"ruokaa", 3
"asukkaat", 3
"harmaa", 3
"onpa", 3
"edestä", 3
"pyhään", 3
"mitäs", 3
"väkevä", 3
"mitkä", 3
"rupesivat", 3
"tehtyään", 3
"rannalta", 3
"aron", 3
"ovi", 3
"arolla", 3
"pyhimyskuvan", 3
"minkäänlaista", 3
"minkälainen", 3
"milloin", 3
"tuimasti", 3
"asia", 3
"eräästä", 3
"niillä", 3
"asiaa", 3
"nezamoikowin", 3
"new", 3
"noudattaa", 3
"tosin", 3
"katseensa", 3
"entinen", 3
"esineitä", 3
"neuvoa", 3
"katse", 3
"viini", 3
"tosiaan", 3
"katsahtaen", 3
"osaksi", 3
"tori", 3
"vihollisilta", 3
"neito", 3
"vihollisiin", 3
"nousta", 3
"pikku", 3
"nuija", 3
"katosivat", 3
"ensimäisen", 3
"keskeltä", 3
"erittäin", 3
"osannut", 3
"entity", 3
"nopeasti", 3
"katsomaan", 3
"entistä", 3
"read", 3
"receive", 3
"equipment", 3
"askeleen", 3
"kerron", 3
"viimeisen", 3
"viimeiseen", 3
"katsoi", 3
"kentän", 3
"katsoen", 3
"tiedänhän", 3
"kertaakaan", 3
"nimeä", 3
"nimensä", 3
"asiat", 3
"viiksensä", 3
"viikon", 3
"notice", 3
"rauhassa", 3
"niissä", 3
"osastoon", 3
"otettiin", 3
"ratsullaan", 3
"myöhään", 3
"vieressään", 3
"ota", 3
"kasvoiltaan", 3
"myyn", 3
"nuoran", 3
"vieras", 3
"following", 3
"aseissa", 3
"aseisiin", 3
"elävänä", 3
"found", 3
"asemasta", 3
"foundation's", 3
"aavistaen", 3
"future", 3
"muuttui", 3
"elänyt", 3
"general", 3
"elämään", 3
"muutkin", 3
"golokopitenko", 3
"muutaman", 3
"ristin", 3
"tempasi", 3
"these", 3
"kesken", 3
"nauru", 3
"return", 3
"ettäkö", 3
"etukaupungin", 3
"katuja", 3
"kenties", 3
"pyörähti", 3
"naista", 3
"tottunut", 3
"ostapia", 3
"they", 3
"tukkaansa", 3
"kenenkään", 3
"number", 3
"naamaa", 3
"riittävästi", 3
"välittänyt", 3
"except", 3
"viisikymmentä", 3
"please", 3
"terveyttä", 3
"tovereitaan", 3
"vietti", 3
"kauhea", 3
"pitivät", 3
"palasi", 3
"sanojaan", 3
"hlib", 3
"maasta", 3
"kalliin", 3
"oletko", 3
"sanot", 3
"check", 3
"voitolle", 3
"olevaa", 3
"sanottu", 3
"tarkasti", 3
"palasivat", 3
"mahtava", 3
"horjahti", 3
"horjua", 3
"maailman", 3
"löytää", 3
"löytäneet", 3
"vangeiksi", 3
"löysivät", 3
"sattui", 3
"kokoontuneet", 3
"omasta", 3
"vuoti", 3
"satulaansa", 3
"kauniit", 3
"päättyi", 3
"kohtasi", 3
"kohtasivat", 3
"tarttunut", 3
"hiljalleen", 3
"kalpea", 3
"maltapas", 3
"päällikköjen", 3
"pojille", 3
"vapaasti", 3
"vapaasta", 3
"olemassa", 3
"make", 3
"löi", 3
"vannon", 3
"tultuaan", 3
"sanattomaksi", 3
"complying", 3
"hirttää", 3
"voineet", 3
"maine", 3
"writing", 3
"omia", 3
"puolustaa", 3
"written", 3
"tulvi", 3
"valleille", 3
"b", 3
"huomaamatta", 3
"away", 3
"seisomaan", 3
"kaivettiin", 3
"luvannut", 3
"huomattuaan", 3
"polkivat", 3
"seitsemän", 3
"huomiota", 3
"olleen", 3
"tunsin", 3
"ollen", 3
"avara", 3
"ollessaan", 3
"huoneessa", 3
"tunsivat", 3
"tuntea", 3
"vallannut", 3
"pistivät", 3
"tunteet", 3
"luotuina", 3
"luotu", 3
"paljastivat", 3
"paljoa", 3
"valkoisen", 3
"kolmas", 3
"satulasta", 3
"pääsit", 3
"lähtenyt", 3
"lähtekäämme", 3
"borodatin", 3
"huitoi", 3
"tarjosi", 3
"lähetti", 3
"lähetettiin", 3
"below", 3
"before", 3
"lähestyvän", 3
"nälkään", 3
"humala", 3
"see", 3
"puolellensa", 3
"aallot", 3
"valmisti", 3
"tunnette", 3
"toimettomina", 3
"huolellisesti", 3
"valmiina", 3
"lyödä", 3
"olkaa", 3
"vallitsi", 3
"viskasi", 3
"vastannut", 3
"obtain", 3
"vartalonsa", 3
"tarvittiin", 3
"raivostunut", 3
"menkäämme", 3
"menivät", 3
"saatte", 3
"varsovassa", 3
"aukeni", 3
"who", 3
"derivative", 3
"menetettyään", 3
"saavat", 3
"kohottaen", 3
"applicable", 3
"ohjata", 3
"mene", 3
"kaunein", 3
"onhan", 3
"kanssanne", 3
"metsään", 3
"ahdistaa", 3
"help", 3
"saapunut", 3
"kansaa", 3
"official", 3
"defective", 3
"kanssaan", 3
"merkin", 3
"helmiä", 3
"paita", 3
"defect", 3
"kohtaloni", 3
"tatarilaiset", 3
"todistivat", 3
"kannukset", 3
"mennä", 3
"tatarien", 3
"date", 3
"ohitse", 3
"puristi", 3
"aamun", 3
"hevostensa", 3
"meidänkin", 3
"puuhun", 3
"tatarit", 3
"heleä", 3
"cost", 3
"hekin", 3
"disclaimer", 3
"omiin", 3
"hevosten", 3
"rakasti", 3
"salaa", 3
"päättää", 3
"virtana", 3
"kohtalon", 3
"rakennuksen", 3
"warranties", 3
"kalpeni", 3
"matala", 3
"tarvitaan", 3
"omituinen", 3
"s", 3
"hetkeä", 3
"saan", 3
"varrella", 3
"varovasti", 3
"varustuksia", 3
"oikean", 3
"miehiään", 3
"tulevat", 3
"pöytään", 3
"hevonen", 3
"painaen", 3
"kohta", 3
"hevosineen", 3
"country", 3
"meidät", 3
"päättäen", 3
"taakkoineen", 2
"pistetty", 2
"poskilleen", 2
"kuole", 2
"kepposia", 2
"keihäänsä", 2
"kaupunkeja", 2
"kuolemaani", 2
"keihäällään", 2
"tielle", 2
"kaupunkeihin", 2
"tiedätte", 2
"kulkee", 2
"pitkän", 2
"syövät", 2
"keihäällä", 2
"kulkea", 2
"kuolemaa", 2
"keihäs", 2
"porttien", 2
"kavaltanut", 2
"tiiliä", 2
"säästäneet", 2
"kultaiset", 2
"kunnon", 2
"sängyn", 2
"kenellekään", 2
"tiilejä", 2
"toimessaan", 2
"syömättä", 2
"kultaista", 2
"pirun", 2
"tietysti", 2
"särkivät", 2
"kehittyi", 2
"säälittävä", 2
"keep", 2
"tiheitä", 2
"pimeys", 2
"keeping", 2
"tietäisi", 2
"kellä", 2
"keittivät", 2
"todella", 2
"tiellä", 2
"kuntoon", 2
"perejaslavin", 2
"tilaisuuden", 2
"toimettomia", 2
"todistaen", 2
"kumpikaan", 2
"toimetonna", 2
"kentälle", 2
"syvästi", 2
"pisarenko", 2
"pitkänä", 2
"kauvan", 2
"kengän", 2
"kauvas", 2
"kumminkaan", 2
"kullatut", 2
"söivät", 2
"tieto", 2
"syynä", 2
"koshevoikin", 2
"taskussaan", 2
"pienessä", 2
"koettivat", 2
"takkuiset", 2
"kohoaa", 2
"tarvittu", 2
"koskea", 2
"kohottaa", 2
"peräytyä", 2
"koshevoille", 2
"tarvitse", 2
"takki", 2
"pieneen", 2
"tarvinnut", 2
"]", 2
"taloa", 2
"taloja", 2
"taloni", 2
"pojan", 2
"talonsa", 2
"taloon", 2
"koiran", 2
"kiroo", 2
"taivas", 2
"kirkasti", 2
"peräytyi", 2
"poistuneet", 2
"tavaroita", 2
"kirkkoa", 2
"tavallisen", 2
"tavalla", 2
"peräytyivät", 2
"tattarin", 2
"talot", 2
"kostaa", 2
"kirottu", 2
"koskenut", 2
"tatarilaisten", 2
"peräytykää", 2
"polvia", 2
"tataareja", 2
"kobita", 2
"taskut", 2
"koskentakaisen", 2
"physical", 2
"tapaa", 2
"tapahtua", 2
"kolmannen", 2
"taraskin", 2
"petä", 2
"pidättäkää", 2
"pidä", 2
"kolmeen", 2
"kolmekymmentä", 2
"koristuksia", 2
"kolmelle", 2
"kolmannella", 2
"kolmen", 2
"pidoissa", 2
"tappoivat", 2
"kolopjor", 2
"tappelee", 2
"koristukset", 2
"tappanut", 2
"tapahtuu", 2
"tapio", 2
"tapan", 2
"kokonaista", 2
"koiranleuka", 2
"tanner", 2
"tarttua", 2
"kokeneet", 2
"tanssi", 2
"korkeat", 2
"tarkemmin", 2
"pidättää", 2
"kokonainen", 2
"korkean", 2
"teemme", 2
"tarkasteli", 2
"korkeammalle", 2
"tanssiin", 2
"tapa", 2
"kokosi", 2
"kokous", 2
"poltettavaksi", 2
"kolinaa", 2
"kolinasta", 2
"tarjotaan", 2
"ketä", 2
"kuiskasi", 2
"permitted", 2
"pitämään", 2
"things", 2
"there", 2
"pitänyt", 2
"plain", 2
"than", 2
"teräviä", 2
"kestivät", 2
"keto", 2
"tahtoivat", 2
"pohja", 2
"pohjasta", 2
"kidrjaagan", 2
"tahtovan", 2
"tervassa", 2
"kieltäytyi", 2
"kiersi", 2
"tekoon", 2
"taikka", 2
"kiharat", 2
"tiedusteli", 2
"portin", 2
"kuljettuaan", 2
"kuljetetaan", 2
"kerrottiin", 2
"portille", 2
"perikatoon", 2
"tahdosta", 2
"tahdostaan", 2
"perillä", 2
"kertoi", 2
"piirittivät", 2
"tiedustelemaan", 2
"kertomus", 2
"kertovat", 2
"perimään", 2
"tie", 2
"pikimustat", 2
"pikarit", 2
"perin", 2
"keskeytti", 2
"through", 2
"pihalle", 2
"kovan", 2
"kiitos", 2
"kiittää", 2
"poikanne", 2
"kiitää", 2
"kovaa", 2
"poikiaan", 2
"piippu", 2
"kouransa", 2
"taistelun", 2
"taistelussa", 2
"teinin", 2
"kilvan", 2
"kimalteleva", 2
"kimalteli", 2
"kimppuumme", 2
"kimppuunsa", 2
"polvillaan", 2
"taivaalle", 2
"kirjailtua", 2
"tehdyt", 2
"teen", 2
"taistelua", 2
"kiharoina", 2
"tekoa", 2
"polvilleen", 2
"kiilsivät", 2
"kristinuskon", 2
"taisi", 2
"taistelemaan", 2
"kristillistä", 2
"taistelleet", 2
"kreivin", 2
"pitkää", 2
"tekemään", 2
"kreivi", 2
"tekemättä", 2
"kiipesi", 2
"tekee", 2
"kiirehti", 2
"taisteluja", 2
"taistelukentällä", 2
"kovemmin", 2
"kovaosainen", 2
"rumpujen", 2
"molemmilla", 2
"molemmin", 2
"ruohosta", 2
"ruohoon", 2
"ruohonkorsien", 2
"ottelussa", 2
"morsiamensa", 2
"ruoaksi", 2
"muhamettilaisten", 2
"mokomia", 2
"rummuttaja", 2
"muistakaa", 2
"muistanut", 2
"rules", 2
"muisteli", 2
"ottelun", 2
"muistella", 2
"rukous", 2
"rukoilemassa", 2
"page", 2
"ruumiita", 2
"mietti", 2
"miettien", 2
"paha", 2
"mihinkä", 2
"ruumiin", 2
"puvussa", 2
"millaista", 2
"milloinkaan", 2
"ottelu", 2
"minne", 2
"owns", 2
"ruudin", 2
"minähän", 2
"minäkö", 2
"rusko", 2
"pyhää", 2
"mitähän", 2
"ruokatavaroita", 2
"muuttuivat", 2
"ritarien", 2
"ritaria", 2
"ritareja", 2
"pyssyn", 2
"otsaansa", 2
"muutenkin", 2
"muuttaa", 2
"ripusti", 2
"muuttivat", 2
"muukalaisten", 2
"pyssyt", 2
"muuttuneet", 2
"muuttunut", 2
"myssy", 2
"myy", 2
"myydä", 2
"rintoihin", 2
"rintaan", 2
"myynyt", 2
"ottaneet", 2
"muitakin", 2
"mukaanne", 2
"multa", 2
"munkin", 2
"royalties", 2
"muodostivat", 2
"rotevaa", 2
"roteva", 2
"roimahousut", 2
"mietteisiin", 2
"mustameri", 2
"ottakoon", 2
"mustasilmäinen", 2
"mustasilmäisen", 2
"riveistä", 2
"mustia", 2
"ottako", 2
"muualla", 2
"ritarille", 2
"saapuneet", 2
"purskahti", 2
"menkää", 2
"menköön", 2
"mennyttä", 2
"saastaisilla", 2
"puu", 2
"mereen", 2
"merellä", 2
"meri", 2
"saatu", 2
"saapuikin", 2
"saapua", 2
"merkkinä", 2
"messupaidoista", 2
"saaliineen", 2
"saaliin", 2
"painuneet", 2
"painuivat", 2
"metsästäjiä", 2
"mekot", 2
"manalan", 2
"many", 2
"samaan", 2
"marked", 2
"samaa", 2
"marssi", 2
"matkaa", 2
"matkamiehet", 2
"meistä", 2
"painoi", 2
"puron", 2
"saitte", 2
"purpose", 2
"sait", 2
"saisit", 2
"melu", 2
"melua", 2
"melusivat", 2
"menestykseksi", 2
"puutetta", 2
"miekkain", 2
"miekkansa", 2
"paikkaa", 2
"mielenmalttiaan", 2
"mielessä", 2
"paikka", 2
"mielestä", 2
"mieliin", 2
"miellyttänyt", 2
"miekkaan", 2
"paikassa", 2
"mieltä", 2
"paikaltaan", 2
"paikallaan", 2
"miestemme", 2
"miestensä", 2
"ruumistaan", 2
"ruumista", 2
"pahaa", 2
"miehineen", 2
"puukon", 2
"mezhigorskin", 2
"michael", 2
"miehelle", 2
"miehellä", 2
"puuroa", 2
"miehensä", 2
"miehesi", 2
"miehillä", 2
"myöhemmin", 2
"ryöstänyt", 2
"ryöstettyään", 2
"miehiämme", 2
"miehiäsi", 2
"puut", 2
"puutarhaan", 2
"miekalla", 2
"miekasta", 2
"miekkaa", 2
"näkee", 2
"rannoille", 2
"nähden", 2
"päivät", 2
"nähty", 2
"onnistui", 2
"onnettomuutta", 2
"näit", 2
"näitkö", 2
"näitten", 2
"ranskalainen", 2
"näkevät", 2
"only", 2
"rakkautta", 2
"rakkaita", 2
"onkin", 2
"nälkäisiä", 2
"onkaan", 2
"näytteille", 2
"näyttää", 2
"ratsailta", 2
"päihtyneet", 2
"ratsuja", 2
"nuorempi", 2
"nuoria", 2
"nuorille", 2
"nuorukaista", 2
"nuoruus", 2
"nuoruuttaan", 2
"nuotioita", 2
"rakas", 2
"nurmen", 2
"oppineet", 2
"raskaaksi", 2
"nykäsi", 2
"rapakkoon", 2
"rantoja", 2
"päivä", 2
"nytkös", 2
"nyyhkien", 2
"päällysvaatteitta", 2
"päästämään", 2
"olevansa", 2
"päästäkö", 2
"olevia", 2
"pääsiäiskakkuun", 2
"pääsivät", 2
"olisiko", 2
"olisin", 2
"olisitte", 2
"oletkin", 2
"olivatkin", 2
"oluenpanijat", 2
"olivatko", 2
"pääse", 2
"ollaan", 2
"oltu", 2
"ollessa", 2
"päänalusekseen", 2
"päämiehen", 2
"ohuen", 2
"nöyränä", 2
"obtaining", 2
"odotapas", 2
"raivo", 2
"raitis", 2
"odottakaapas", 2
"office", 2
"one", 2
"ohitsensa", 2
"ratsumiehet", 2
"pötyä", 2
"päälleen", 2
"päättäneet", 2
"old", 2
"olekaan", 2
"olenkaan", 2
"päät", 2
"päällikkömme", 2
"päästäsi", 2
"repäsi", 2
"naurettavan", 2
"nauroivat", 2
"restrictions", 2
"research", 2
"pysäytti", 2
"pyydä", 2
"osoittaa", 2
"osoitetusta", 2
"nearly", 2
"naura", 2
"neitoselle", 2
"osastopäälliköt", 2
"pyysi", 2
"neljäs", 2
"repii", 2
"repaleissa", 2
"neuvoni", 2
"removed", 2
"neuvottelemaan", 2
"rikkaimmat", 2
"pysyä", 2
"pysähdytti", 2
"myöten", 2
"rinnasta", 2
"rikkomista", 2
"rikkoa", 2
"rikkinäiset", 2
"määräsi", 2
"rikki", 2
"nevylytskij", 2
"möi", 2
"riittää", 2
"riisui", 2
"riipuksissa", 2
"riikonen", 2
"naiseksi", 2
"osotti", 2
"riensivät", 2
"naisten", 2
"nukkuiko", 2
"raukka", 2
"nostivat", 2
"osan", 2
"noudatettu", 2
"noudattivat", 2
"nouse", 2
"nousivat", 2
"rattaillaan", 2
"nukkui", 2
"nostaa", 2
"nukkuivat", 2
"nukkuneet", 2
"osakseen", 2
"ratsuun", 2
"nukkuvat", 2
"nukkuvien", 2
"ratsuni", 2
"pyöveli", 2
"ratsun", 2
"osastoa", 2
"niinkö", 2
"niinpä", 2
"pyöritellen", 2
"reijän", 2
"rehtori", 2
"nimi", 2
"nimitettiin", 2
"nimitti", 2
"registered", 2
"malttinsa", 2
"nisuja", 2
"references", 2
"noiden", 2
"redistribution", 2
"redistributing", 2
"receipt", 2
"readable", 2
"re", 2
"suinkaan", 2
"puhelivat", 2
"käsiänsä", 2
"suloisen", 2
"puhella", 2
"sulki", 2
"sukupolville", 2
"käskyä", 2
"puhuen", 2
"kävivät", 2
"käsiä", 2
"particular", 2
"suin", 2
"käytettiin", 2
"käyttivät", 2
"käytävään", 2
"puhumaan", 2
"puhun", 2
"specified", 2
"soutivat", 2
"kyyristyi", 2
"kypärit", 2
"suostumme", 2
"puhdasta", 2
"suostumaan", 2
"kysyn", 2
"kysyttiin", 2
"suosi", 2
"kyynel", 2
"kyyneleitään", 2
"laajaa", 2
"paying", 2
"suori", 2
"suoraksi", 2
"pauhasi", 2
"suora", 2
"puheensa", 2
"käsin", 2
"käsissä", 2
"sumu", 2
"parhaimman", 2
"sota", 2
"lapsenhoitaja", 2
"parhaimpia", 2
"sormen", 2
"sormellaan", 2
"laskenut", 2
"sopivat", 2
"parhaimmat", 2
"laskeutunut", 2
"sotaherran", 2
"lastaan", 2
"lattiaa", 2
"latvat", 2
"laukaisi", 2
"soperteli", 2
"laukausta", 2
"laukkaa", 2
"solicit", 2
"puiden", 2
"laiskuudessaan", 2
"puhunut", 2
"sotilaan", 2
"sotikaa", 2
"laajeni", 2
"sotaväki", 2
"sotaväen", 2
"laiha", 2
"sotasaalista", 2
"lainkaan", 2
"suostutteko", 2
"sotaretken", 2
"laivasta", 2
"lakeilla", 2
"sotamiestä", 2
"sotamiehiä", 2
"sotaisella", 2
"sotaiseen", 2
"lampun", 2
"parhaiten", 2
"kuulat", 2
"sylkeä", 2
"kupeisiin", 2
"syliinsä", 2
"syleili", 2
"kutka", 2
"prominently", 2
"kuu", 2
"promoting", 2
"pelastua", 2
"synnyttänyt", 2
"sydämeen", 2
"pelastivat", 2
"suuttuneena", 2
"pelastetut", 2
"property", 2
"pelastanut", 2
"protect", 2
"kuulisi", 2
"suutelivat", 2
"syrjässä", 2
"peläten", 2
"syvyydestä", 2
"kuoliaaksi", 2
"kuolinhetkenä", 2
"kuolleena", 2
"kuolleet", 2
"kuollessaan", 2
"kuollut", 2
"syttyi", 2
"kuulivat", 2
"prepare", 2
"kuormassa", 2
"kuormasta", 2
"kuormaston", 2
"kuormastossa", 2
"printed", 2
"pelkäsi", 2
"pelko", 2
"pelkkää", 2
"suunsa", 2
"suuret", 2
"suuressa", 2
"kuvata", 2
"suurena", 2
"puettu", 2
"suureksi", 2
"peitetty", 2
"kylien", 2
"peitettiin", 2
"kuusi", 2
"kyliä", 2
"kylkeen", 2
"suulleen", 2
"suuhunsa", 2
"kylmäverisyyttä", 2
"kylän", 2
"kymmenkunta", 2
"kynttilän", 2
"peijakkaat", 2
"pudisti", 2
"pelastaa", 2
"kuulkaahan", 2
"kuulkaapas", 2
"suuteli", 2
"suustaan", 2
"peittämä", 2
"suusi", 2
"kuuluisi", 2
"kuulunut", 2
"soitto", 2
"kuuluu", 2
"suurta", 2
"suurista", 2
"peitetyt", 2
"suurissa", 2
"kuumeessa", 2
"suurilukuista", 2
"kuunnellen", 2
"luvanneet", 2
"lupa", 2
"sekavat", 2
"lupauksiin", 2
"luulee", 2
"luulette", 2
"luuli", 2
"sekaantuivat", 2
"luulkoon", 2
"luullut", 2
"selitä", 2
"seisovan", 2
"seisonut", 2
"lyhyt", 2
"lyhytkasvuinen", 2
"seiso", 2
"lyö", 2
"seinällä", 2
"seinä", 2
"lähdenkin", 2
"sentence", 2
"seurassa", 2
"loukata", 2
"seurakumppaninsa", 2
"seuraavana", 2
"luita", 2
"luja", 2
"lujina", 2
"palvelette", 2
"puolatar", 2
"lähdettiin", 2
"lukemattomat", 2
"luoden", 2
"luokseni", 2
"selvästi", 2
"luonne", 2
"sellaisesta", 2
"sellaiseen", 2
"luota", 2
"luotaan", 2
"sankarin", 2
"maan", 2
"sanottavaa", 2
"maanalaisessa", 2
"sanoo", 2
"maassamme", 2
"puolitoista", 2
"paksun", 2
"sanoin", 2
"mahtavuuden", 2
"maamme", 2
"sangen", 2
"maistaa", 2
"majoille", 2
"puolustamaan", 2
"makasivat", 2
"samoin", 2
"maksanut", 2
"paksu", 2
"maljat", 2
"puolelta", 2
"läheisten", 2
"läheisyydessä", 2
"lähelle", 2
"seikka", 2
"lähestyivät", 2
"second", 2
"savuun", 2
"lähettää", 2
"lähetän", 2
"seuratkaa", 2
"paljain", 2
"puolentoista", 2
"läksivät", 2
"satulaan", 2
"löydä", 2
"sateli", 2
"puoli", 2
"maalla", 2
"sanottiin", 2
"levähtämättä", 2
"leski", 2
"leveä", 2
"leveän", 2
"sinulla", 2
"leveät", 2
"levitti", 2
"leviää", 2
"levottomana", 2
"levottomuutta", 2
"sinusta", 2
"levällään", 2
"pukuun", 2
"simaa", 2
"papit", 2
"silti", 2
"liehuneet", 2
"pulloja", 2
"liepeisiin", 2
"lieu", 2
"lehti", 2
"soittajien", 2
"soittajat", 2
"lausuen", 2
"parempia", 2
"small", 2
"puita", 2
"law", 2
"legal", 2
"lehdet", 2
"silmällä", 2
"leijaili", 2
"sivalsi", 2
"pujahti", 2
"siten", 2
"pukeutunut", 2
"sirinä", 2
"puku", 2
"paraimman", 2
"lepäsi", 2
"sidotut", 2
"siirtyy", 2
"lintu", 2
"lintuja", 2
"lisää", 2
"lisään", 2
"sielunsa", 2
"locations", 2
"loi", 2
"palvelijakuntaa", 2
"linnoja", 2
"puolalaisille", 2
"should", 2
"loivat", 2
"shmul", 2
"lokki", 2
"shlema", 2
"lopetettuaan", 2
"loppua", 2
"shall", 2
"punaten", 2
"silmäillen", 2
"silmä", 2
"liikahtamattomana", 2
"liikahti", 2
"liike", 2
"liikkeen", 2
"panin", 2
"panien", 2
"liikkuivat", 2
"syvä", 2
"paneja", 2
"pane", 2
"silmiinsä", 2
"punatukkainen", 2
"liittyneet", 2
"likaiset", 2
"sikseen", 2
"sijaan", 2
"juonut", 2
"huvittelemaan", 2
"välissä", 2
"vajonnut", 2
"juopuneina", 2
"tyhjään", 2
"juoppojen", 2
"välinpitämättöminä", 2
"hylkään", 2
"välillä", 2
"väliaikaisen", 2
"tykit", 2
"hylänneet", 2
"tykkejä", 2
"juopuneita", 2
"asiasta", 2
"juoneet", 2
"haavalle", 2
"vetää", 2
"vaivaa", 2
"väkijoukkoon", 2
"juomingit", 2
"vaipunut", 2
"hyppäyksen", 2
"astiat", 2
"väkijoukko", 2
"juomingeissa", 2
"haaroilta", 2
"valaamme", 2
"huulilta", 2
"tuttua", 2
"valehtelisin", 2
"valehtelee", 2
"juutalaisille", 2
"juutalaisia", 2
"välttivät", 2
"välkähti", 2
"juutalaiselle", 2
"ascii", 2
"välkkyivät", 2
"tuulenhenki", 2
"jutteli", 2
"vaipuivat", 2
"jusisa", 2
"asemesta", 2
"huuto", 2
"välittämättä", 2
"tuvan", 2
"huutoa", 2
"asetettiin", 2
"haihtuvan", 2
"asetti", 2
"huutoon", 2
"asettivat", 2
"huvittanut", 2
"asettui", 2
"federal", 2
"formats", 2
"atamania", 2
"joutuvat", 2
"vähä", 2
"vieraita", 2
"joutua", 2
"vähentynyt", 2
"viereen", 2
"files", 2
"file", 2
"aukon", 2
"joutsenen", 2
"auransa", 2
"juhlittiin", 2
"joukot", 2
"viet", 2
"joukossaan", 2
"vaikenivat", 2
"explanation", 2
"vyön", 2
"expenses", 2
"hälinä", 2
"työnnetään", 2
"joukkoa", 2
"tähdet", 2
"tähkät", 2
"vuotias", 2
"asuivat", 2
"astu", 2
"astuen", 2
"viedä", 2
"haamu", 2
"viedään", 2
"hyviä", 2
"gurka", 2
"juoksivat", 2
"juoksin", 2
"tynnyriä", 2
"juokaamme", 2
"hyvänsä", 2
"juodaan", 2
"välähti", 2
"vieläkö", 2
"juoda", 2
"hyvää", 2
"golokopytenko", 2
"jumalanpalvelusta", 2
"jumal'auta", 2
"vienyt", 2
"asumaan", 2
"julmia", 2
"generations", 2
"julma", 2
"vieraaseen", 2
"vieraat", 2
"tuodaan", 2
"antakaa", 2
"kaikeksi", 2
"tuntien", 2
"kai", 2
"huomattiin", 2
"kahtia", 2
"tuntuivat", 2
"antakoon", 2
"huomauttaa", 2
"hameita", 2
"antaudu", 2
"valli", 2
"tuoda", 2
"kaikella", 2
"antautunut", 2
"kahdeksantoista", 2
"tuohon", 2
"vallaton", 2
"anything", 2
"kaduille", 2
"kaduilla", 2
"anywhere", 2
"huono", 2
"kaatuneet", 2
"widest", 2
"kaatuivat", 2
"kaataa", 2
"tunteiden", 2
"yhteisestä", 2
"huokasi", 2
"verasta", 2
"kaivaa", 2
"andreita", 2
"yht'äkkiä", 2
"yht'aikaa", 2
"tuntee", 2
"yhdentekevää", 2
"yhdenkään", 2
"annettiin", 2
"yhden", 2
"yhdelläkään", 2
"tuollaisesta", 2
"annoin", 2
"valloittaminen", 2
"kaikuivat", 2
"huolta", 2
"hampaissaan", 2
"hampaillaan", 2
"kaikkiaan", 2
"vallilta", 2
"tuntevat", 2
"kaikissa", 2
"kaikin", 2
"vallille", 2
"antaisi", 2
"järjestetty", 2
"valitti", 2
"järjestää", 2
"armosta", 2
"väsyneenä", 2
"hurmaavaa", 2
"turkin", 2
"valittavalla", 2
"järjestyä", 2
"valitsivat", 2
"hurmaavat", 2
"arolle", 2
"turkkilaisesta", 2
"husaarit", 2
"hajottaen", 2
"arolta", 2
"jälkiään", 2
"huudosta", 2
"turmioon", 2
"turpeilla", 2
"arvasi", 2
"arvelen", 2
"jäljettömiin", 2
"arvelet", 2
"huulia", 2
"hajallaan", 2
"vänrikin", 2
"arvoinen", 2
"vertaista", 2
"verisiä", 2
"whatsoever", 2
"verran", 2
"valkoiset", 2
"arkana", 2
"tuomari", 2
"tuomas", 2
"jäänyt", 2
"tuomittu", 2
"hurjaa", 2
"way", 2
"verta", 2
"was", 2
"available", 2
"warranty", 2
"hurjan", 2
"tuosta", 2
"hurjana", 2
"armahtakoon", 2
"valkoinen", 2
"jäädä", 2
"hakattu", 2
"jättäneet", 2
"tuotiin", 2
"tuotti", 2
"järvestä", 2
"edellisenä", 2
"eräältä", 2
"dnjestriin", 2
"eräälle", 2
"does", 2
"uteliaana", 2
"ulkomuodoltaan", 2
"dr", 2
"ijäti", 2
"uskottomia", 2
"ikkunaan", 2
"vinkuivat", 2
"ikkunassa", 2
"uskotko", 2
"uljuutta", 2
"edessämme", 2
"uskontonsa", 2
"istuivat", 2
"viiksiensä", 2
"viiksiään", 2
"uskontomme", 2
"ero", 2
"erkani", 2
"viileä", 2
"iskuista", 2
"uskontoamme", 2
"effort", 2
"uskonsa", 2
"ukrainaa", 2
"eteensä", 2
"demid", 2
"ihanien", 2
"vitsoja", 2
"itsepäisesti", 2
"itsepäinen", 2
"ukkoa", 2
"destroy", 2
"ukon", 2
"itkuun", 2
"visit", 2
"ihmetellen", 2
"ukraina", 2
"vilkkaampi", 2
"ihmettelivät", 2
"isäntä", 2
